doc_id,citation_id,span_text,length,category,task3_file,task2_file
56043,[CITATION_5],"and syndecan-I",14,very_short,task3/56043.label,task2/56043.in
56053,[CITATION_3],") and rats",10,very_short,task3/56053.label,task2/56053.in
56096,[CITATION_1],"time.",5,very_short,task3/56096.label,task2/56096.in
56096,[CITATION_2],"time.",5,very_short,task3/56096.label,task2/56096.in
56096,[CITATION_3],"time.",5,very_short,task3/56096.label,task2/56096.in
56096,[CITATION_4],"time.",5,very_short,task3/56096.label,task2/56096.in
56108,[CITATION_2],"At the Prince Edward Island",27,short,task3/56108.label,task2/56108.in
56111,[CITATION_2],", GoogLeNet",11,very_short,task3/56111.label,task2/56111.in
56111,[CITATION_3],", Inception [56], and VGG-16",28,short,task3/56111.label,task2/56111.in
56125,[CITATION_9],"or rotaxanes",12,very_short,task3/56125.label,task2/56125.in
56136,[CITATION_2],", purebred bulls",16,short,task3/56136.label,task2/56136.in
56177,[CITATION_2],"and hydrophilic",15,short,task3/56177.label,task2/56177.in
56253,[CITATION_1],"evaluated",9,very_short,task3/56253.label,task2/56253.in
56254,[CITATION_6],"and electrical activation",25,short,task3/56254.label,task2/56254.in
56315,[CITATION_2],"and Ergin et al.",16,short,task3/56315.label,task2/56315.in
56344,[CITATION_1],"In a recent paper.",18,short,task3/56344.label,task2/56344.in
56348,[CITATION_1],"(, ).",5,very_short,task3/56348.label,task2/56348.in
56380,[CITATION_1],"Observe that, from, we have",27,short,task3/56380.label,task2/56380.in
56477,[CITATION_1],"Kechris.",8,very_short,task3/56477.label,task2/56477.in
56485,[CITATION_1],"Taliaferro, ).",14,very_short,task3/56485.label,task2/56485.in
56530,[CITATION_1],"where W is as in.",17,short,task3/56530.label,task2/56530.in
56531,[CITATION_7],"Denlinger et al.",16,short,task3/56531.label,task2/56531.in
56560,[CITATION_2],"or the teal FP (mTFP1)",22,short,task3/56560.label,task2/56560.in
56573,[CITATION_2],", of FastAP",11,very_short,task3/56573.label,task2/56573.in
56575,[CITATION_4],"), ADAM17 (PDB code 3G42",24,short,task3/56575.label,task2/56575.in
56575,[CITATION_5],"), ADAMTS-4 (PDB code 2RJP",26,short,task3/56575.label,task2/56575.in
56633,[CITATION_2],"for step detection and",22,short,task3/56633.label,task2/56633.in
56654,[CITATION_1],"Theorem 6 (Kenmotsu, ).",23,short,task3/56654.label,task2/56654.in
56657,[CITATION_2],", FastAP soft-binning ranking",29,short,task3/56657.label,task2/56657.in
56664,[CITATION_2],", DESeq2 (ref.",14,very_short,task3/56664.label,task2/56664.in
56690,[CITATION_1],"Consequently, Q ⊆ DIM.",22,short,task3/56690.label,task2/56690.in
56690,[CITATION_2],"Consequently, Q ⊆ DIM.",22,short,task3/56690.label,task2/56690.in
56710,[CITATION_9],", improve patient survival",26,short,task3/56710.label,task2/56710.in
56710,[CITATION_10],", decrease atelectrauma",23,short,task3/56710.label,task2/56710.in
56765,[CITATION_4],"Miller et al.",13,very_short,task3/56765.label,task2/56765.in
56790,[CITATION_3],", and PEGylated liposomes",25,short,task3/56790.label,task2/56790.in
56830,[CITATION_3],"(and reviewed in this issue",27,short,task3/56830.label,task2/56830.in
56853,[CITATION_1],"The unbound CO",14,very_short,task3/56853.label,task2/56853.in
56858,[CITATION_5],"), wetlands (e.g.,",18,short,task3/56858.label,task2/56858.in
56858,[CITATION_6],") and lakes (e.g.,",18,short,task3/56858.label,task2/56858.in
56888,[CITATION_1],"and satisfies )",15,short,task3/56888.label,task2/56888.in
56919,[CITATION_5],"and functional recovery",23,short,task3/56919.label,task2/56919.in
57012,[CITATION_7],", "Cold Fusion"",15,short,task3/57012.label,task2/57012.in
57012,[CITATION_8],"and "Component Fusion"",22,short,task3/57012.label,task2/57012.in
57036,[CITATION_4],", crown base height",19,short,task3/57036.label,task2/57036.in
57130,[CITATION_2],"] and unstructured lumigraph",28,short,task3/57130.label,task2/57130.in
57133,[CITATION_1],"d Composite sample; see",23,short,task3/57133.label,task2/57133.in
57160,[CITATION_4],", and SAMM",10,very_short,task3/57160.label,task2/57160.in
57183,[CITATION_1],"A similar fact is proved in",27,short,task3/57183.label,task2/57183.in
57239,[CITATION_1],"Definition 2 (Weiermann",23,short,task3/57239.label,task2/57239.in
57273,[CITATION_3],"and pollen grains",17,short,task3/57273.label,task2/57273.in
57299,[CITATION_1],"These results are proved in",27,short,task3/57299.label,task2/57299.in
57313,[CITATION_1],"Hence, by and (37) we have",26,short,task3/57313.label,task2/57313.in
57415,[CITATION_1],"If =, by and (70) we have",25,short,task3/57415.label,task2/57415.in
57459,[CITATION_2],", also in",9,very_short,task3/57459.label,task2/57459.in
57478,[CITATION_1],"Table S4.",9,very_short,task3/57478.label,task2/57478.in
57478,[CITATION_2],"Table S4.",9,very_short,task3/57478.label,task2/57478.in
57478,[CITATION_3],"Table S4.",9,very_short,task3/57478.label,task2/57478.in
57478,[CITATION_4],"Table S4.",9,very_short,task3/57478.label,task2/57478.in
57478,[CITATION_5],"Table S4.",9,very_short,task3/57478.label,task2/57478.in
57500,[CITATION_5],", 9-11 years",12,very_short,task3/57500.label,task2/57500.in
57500,[CITATION_6],"and 7-18 years",14,very_short,task3/57500.label,task2/57500.in
57551,[CITATION_1],"Hauser.",7,very_short,task3/57551.label,task2/57551.in
57678,[CITATION_2],", SMIC",6,very_short,task3/57678.label,task2/57678.in
57678,[CITATION_3],"and SAMM",8,very_short,task3/57678.label,task2/57678.in
57693,[CITATION_2],", glasses",9,very_short,task3/57693.label,task2/57693.in
57693,[CITATION_3],", and smiling",13,very_short,task3/57693.label,task2/57693.in
57706,[CITATION_3],"and anxiety",11,very_short,task3/57706.label,task2/57706.in
57762,[CITATION_2],"or N100",7,very_short,task3/57762.label,task2/57762.in
57764,[CITATION_2],"In 2005 Willert et al",21,short,task3/57764.label,task2/57764.in
57797,[CITATION_1],"18 O, respectively",18,short,task3/57797.label,task2/57797.in
57871,[CITATION_1],"Virgin's laboratory",19,short,task3/57871.label,task2/57871.in
57875,[CITATION_1],"18 O.",5,very_short,task3/57875.label,task2/57875.in
57885,[CITATION_3],"or VRS-859",10,very_short,task3/57885.label,task2/57885.in
57927,[CITATION_4],", job satisfaction,",19,short,task3/57927.label,task2/57927.in
57927,[CITATION_5],"time spent on research,",23,short,task3/57927.label,task2/57927.in
57933,[CITATION_3],"and wnt8 mRNA in fish",21,short,task3/57933.label,task2/57933.in
57940,[CITATION_3],"and Atas et al.",15,short,task3/57940.label,task2/57940.in
57968,[CITATION_2],"and others",10,very_short,task3/57968.label,task2/57968.in
57992,[CITATION_7],", alcohol dehydrogenase",23,short,task3/57992.label,task2/57992.in
57999,[CITATION_1],"is satisfied.",13,very_short,task3/57999.label,task2/57999.in
58158,[CITATION_3],"; 4, C. graminis BR-34 T",24,short,task3/58158.label,task2/58158.in
58189,[CITATION_1],"KTH action dataset",18,short,task3/58189.label,task2/58189.in
58189,[CITATION_2],"and MSR action dataset",22,short,task3/58189.label,task2/58189.in
58289,[CITATION_2],", Stern and Wolkowicz",21,short,task3/58289.label,task2/58289.in
58391,[CITATION_1],"Brodie et al. ).",16,short,task3/58391.label,task2/58391.in
58429,[CITATION_6],"Recently, Bish et al",20,short,task3/58429.label,task2/58429.in
58478,[CITATION_3],"BDDE is a PTP1B inhibitor",25,short,task3/58478.label,task2/58478.in
58479,[CITATION_4],"Cohen et al.",12,very_short,task3/58479.label,task2/58479.in
58516,[CITATION_1],"(see, e.g., Theorem 3 in",24,short,task3/58516.label,task2/58516.in
58528,[CITATION_1],"Lemma 2 (see ).",15,short,task3/58528.label,task2/58528.in
58537,[CITATION_3],", and previous studies",22,short,task3/58537.label,task2/58537.in
58546,[CITATION_6],", and hecogenin",15,short,task3/58546.label,task2/58546.in
58547,[CITATION_1],"Lemma 5 (see ).",15,short,task3/58547.label,task2/58547.in
58565,[CITATION_1],"Lemma 6 (see ).",15,short,task3/58565.label,task2/58565.in
58584,[CITATION_1],"Proposition 7 (see ).",21,short,task3/58584.label,task2/58584.in
58606,[CITATION_1],"Proposition 8 (see ).",21,short,task3/58606.label,task2/58606.in
58606,[CITATION_2],"Proposition 8 (see ).",21,short,task3/58606.label,task2/58606.in
58635,[CITATION_1],"see, e.g.,",10,very_short,task3/58635.label,task2/58635.in
58791,[CITATION_4],"Scarpa et al.",13,very_short,task3/58791.label,task2/58791.in
58800,[CITATION_1],"bounds.",7,very_short,task3/58800.label,task2/58800.in
58850,[CITATION_1],"i.e. α solves.",14,very_short,task3/58850.label,task2/58850.in
58865,[CITATION_4],") and",5,very_short,task3/58865.label,task2/58865.in
58866,[CITATION_3],", ovary cancer",14,very_short,task3/58866.label,task2/58866.in
58866,[CITATION_2],", breast cancer",15,short,task3/58866.label,task2/58866.in
58866,[CITATION_4],", endometrial cancer",20,short,task3/58866.label,task2/58866.in
58866,[CITATION_7],", and prostate cancer",21,short,task3/58866.label,task2/58866.in
58880,[CITATION_2],", extender composition",22,short,task3/58880.label,task2/58880.in
58889,[CITATION_1],"States.",7,very_short,task3/58889.label,task2/58889.in
58926,[CITATION_1],"For details, we refer to",24,short,task3/58926.label,task2/58926.in
58948,[CITATION_2],"C-L-arginine to",15,short,task3/58948.label,task2/58948.in
58997,[CITATION_1],"Moreover, in the works of",25,short,task3/58997.label,task2/58997.in
59119,[CITATION_1],"markets.",8,very_short,task3/59119.label,task2/59119.in
59129,[CITATION_6],", sparse coding",15,short,task3/59129.label,task2/59129.in
59129,[CITATION_7],", or a blend of these",21,short,task3/59129.label,task2/59129.in
59129,[CITATION_9],", regularization",16,short,task3/59129.label,task2/59129.in
59129,[CITATION_14],", random forest",15,short,task3/59129.label,task2/59129.in
59192,[CITATION_2],"As previously described,",24,short,task3/59192.label,task2/59192.in
59196,[CITATION_1],"In contrast to the results in",29,short,task3/59196.label,task2/59196.in
59196,[CITATION_2],", the results in",16,short,task3/59196.label,task2/59196.in
59197,[CITATION_2],", multi-patient study",21,short,task3/59197.label,task2/59197.in
59197,[CITATION_3],"and comparison with MRI",23,short,task3/59197.label,task2/59197.in
59208,[CITATION_1],"Dimakis.",8,very_short,task3/59208.label,task2/59208.in
59236,[CITATION_1],"Theorem 1 (Kenig-Merle ).",25,short,task3/59236.label,task2/59236.in
59243,[CITATION_6],", reduced feeding efficiency",28,short,task3/59243.label,task2/59243.in
59263,[CITATION_1],"Theorem 2 (Kenig-Merle ).",25,short,task3/59263.label,task2/59263.in
59279,[CITATION_2],"An example item is age.",23,short,task3/59279.label,task2/59279.in
59279,[CITATION_3],"An example item is age.",23,short,task3/59279.label,task2/59279.in
59312,[CITATION_1],") Riedl et al., 2012).",22,short,task3/59312.label,task2/59312.in
59342,[CITATION_1],"Theorem 5 (Keraani ).",21,short,task3/59342.label,task2/59342.in
59359,[CITATION_1],"Then (see",9,very_short,task3/59359.label,task2/59359.in
59359,[CITATION_2],"Then (see, )",12,very_short,task3/59359.label,task2/59359.in
59381,[CITATION_2],", and",5,very_short,task3/59381.label,task2/59381.in
59385,[CITATION_1],",, and ).",9,very_short,task3/59385.label,task2/59385.in
59385,[CITATION_2],",, and ). Asume that",20,short,task3/59385.label,task2/59385.in
59385,[CITATION_3],",, and ). Asume that",20,short,task3/59385.label,task2/59385.in
59402,[CITATION_1],"For the general case, see",25,short,task3/59402.label,task2/59402.in
59431,[CITATION_3],"). 3) SC or SrSC",16,short,task3/59431.label,task2/59431.in
59454,[CITATION_1],"See for the details.",20,short,task3/59454.label,task2/59454.in
59492,[CITATION_1],"See.",4,very_short,task3/59492.label,task2/59492.in
59497,[CITATION_5],"However, it is reported in",26,short,task3/59497.label,task2/59497.in
59602,[CITATION_3],"and the proteasome subunits",27,short,task3/59602.label,task2/59602.in
59623,[CITATION_1],"Parturient cats",15,short,task3/59623.label,task2/59623.in
59623,[CITATION_2],"and wild rabbits",16,short,task3/59623.label,task2/59623.in
59701,[CITATION_1],"Ramsay sedation scores",22,short,task3/59701.label,task2/59701.in
59719,[CITATION_1],"We apply the BH procedure",25,short,task3/59719.label,task2/59719.in
59719,[CITATION_2],", adaptive p-value (AP,",23,short,task3/59719.label,task2/59719.in
59724,[CITATION_2],", which was later extended in",29,short,task3/59724.label,task2/59724.in
59778,[CITATION_2],"(hand)",6,very_short,task3/59778.label,task2/59778.in
59792,[CITATION_4],"), reported in",14,very_short,task3/59792.label,task2/59792.in
59855,[CITATION_1],"From, (20) and (21) we obtain",29,short,task3/59855.label,task2/59855.in
59928,[CITATION_1],"4 -.",4,very_short,task3/59928.label,task2/59928.in
59959,[CITATION_1],"Molecular methods follow",24,short,task3/59959.label,task2/59959.in
59959,[CITATION_2],"Molecular methods follow and",28,short,task3/59959.label,task2/59959.in
59971,[CITATION_3],", group membership",18,short,task3/59971.label,task2/59971.in
59971,[CITATION_4],", and facial expressions",24,short,task3/59971.label,task2/59971.in
59978,[CITATION_2],", the focus level FDR",21,short,task3/59978.label,task2/59978.in
59978,[CITATION_3],", the mixed directional FDR",27,short,task3/59978.label,task2/59978.in
59980,[CITATION_1],"We refer to",11,very_short,task3/59980.label,task2/59980.in
59990,[CITATION_1],"In terms of GMR theory",22,short,task3/59990.label,task2/59990.in
60004,[CITATION_1],"Parameter adaption",18,short,task3/60004.label,task2/60004.in
60007,[CITATION_1],"Thus we obtain.",15,short,task3/60007.label,task2/60007.in
60021,[CITATION_4],"and Spanopoulos et al.",22,short,task3/60021.label,task2/60021.in
60021,[CITATION_7],"Henriksen et al.",16,short,task3/60021.label,task2/60021.in
60038,[CITATION_2],"and Tex-Sys",11,very_short,task3/60038.label,task2/60038.in
60046,[CITATION_1],"Consider the random matrices",28,short,task3/60046.label,task2/60046.in
60049,[CITATION_6],", XAIDA",7,very_short,task3/60049.label,task2/60049.in
60058,[CITATION_1],"To be more explicit, we have",28,short,task3/60058.label,task2/60058.in
60111,[CITATION_3],"one was a diary-style study,",28,short,task3/60111.label,task2/60111.in
60111,[CITATION_4],"and two were surveys",20,short,task3/60111.label,task2/60111.in
60177,[CITATION_12],", whereas",9,very_short,task3/60177.label,task2/60177.in
60177,[CITATION_8],"Sagert, Di Meglio,",18,short,task3/60177.label,task2/60177.in
60186,[CITATION_1],"In a work on face recognition",29,short,task3/60186.label,task2/60186.in
60248,[CITATION_3],"), b) slow fusion",17,short,task3/60248.label,task2/60248.in
60248,[CITATION_4],"and 3) 3D convolutions",22,short,task3/60248.label,task2/60248.in
60262,[CITATION_1],"Then, and we plug in",20,short,task3/60262.label,task2/60262.in
60280,[CITATION_1],"As in, we have",14,very_short,task3/60280.label,task2/60280.in
60306,[CITATION_4],", flow visualization",20,short,task3/60306.label,task2/60306.in
60327,[CITATION_2],"or parasite",11,very_short,task3/60327.label,task2/60327.in
60377,[CITATION_4],"Fig. 21: Depth SR by",20,short,task3/60377.label,task2/60377.in
60385,[CITATION_5],", and robotic search",20,short,task3/60385.label,task2/60385.in
60400,[CITATION_4],", MPI-Sintel",12,very_short,task3/60400.label,task2/60400.in
60439,[CITATION_2],"III-3, VII-4 and X-3 of",23,short,task3/60439.label,task2/60439.in
60520,[CITATION_14],", one on smoking",16,short,task3/60520.label,task2/60520.in
60651,[CITATION_5],"Image 9d shows stage 44",23,short,task3/60651.label,task2/60651.in
60681,[CITATION_3],"finds the similar users:",24,short,task3/60681.label,task2/60681.in
60701,[CITATION_4],", retinal photoreceptors",24,short,task3/60701.label,task2/60701.in
60760,[CITATION_8],", melanoma",10,very_short,task3/60760.label,task2/60760.in
60760,[CITATION_9],", renal cell carcinoma",22,short,task3/60760.label,task2/60760.in
60760,[CITATION_10],", gastric cancer",16,short,task3/60760.label,task2/60760.in
60760,[CITATION_11],", pediatric tumors",18,short,task3/60760.label,task2/60760.in
60786,[CITATION_2],"and Sec",7,very_short,task3/60786.label,task2/60786.in
60793,[CITATION_2],", inheritance",13,very_short,task3/60793.label,task2/60793.in
60845,[CITATION_1],"T.",2,very_short,task3/60845.label,task2/60845.in
60851,[CITATION_4],"Gating methods",14,very_short,task3/60851.label,task2/60851.in
60873,[CITATION_2],"or the SecYEG translocon",24,short,task3/60873.label,task2/60873.in
60916,[CITATION_1],"It can also be found in",23,short,task3/60916.label,task2/60916.in
60974,[CITATION_3],"Note that both,",15,short,task3/60974.label,task2/60974.in
60976,[CITATION_4],"shows that Gemini outperforms",29,short,task3/60976.label,task2/60976.in
61050,[CITATION_1],"Theorem 5.2 (Theorem 3.3 of",27,short,task3/61050.label,task2/61050.in
61051,[CITATION_2],"and Kerenidis and Prakash",25,short,task3/61051.label,task2/61051.in
61057,[CITATION_2],", DBpedia",9,very_short,task3/61057.label,task2/61057.in
61057,[CITATION_3],"), NELL",7,very_short,task3/61057.label,task2/61057.in
61059,[CITATION_3],", TransR",8,very_short,task3/61059.label,task2/61059.in
61059,[CITATION_4],", and TransD",12,very_short,task3/61059.label,task2/61059.in
